gnd1_x,gnd1_y,gnd1_z,gnd2_x,gnd2_y,gnd2_z,gnd3_x,gnd3_y,gnd3_z,gnd4_x,gnd4_y,gnd4_z,result_x,result_y,result_z
-51.49096,-31.731228,0.0,18.201944,-83.15872,0.0,53.536755,16.835209,0.0,-41.195618,49.064224,0.0,-32.5,-75.5,90
31.380198,27.846394,0.0,-15.584301,-98.34408,0.0,-96.56237,-59.60886,0.0,-23.335743,18.101896,0.0,-75.1,-33.599999999999994,90
-87.0037,28.201754,0.0,84.91149,26.923754,0.0,-77.801575,3.088998,0.0,-17.911726,10.639582,0.0,-78.2,28.40000000000001,90
37.563755,98.57859,0.0,-77.74324,61.528576,0.0,38.480442,-92.18306,0.0,53.809643,-41.70397,0.0,65.80000000000001,-71.1,90
-47.351784,-29.214758,0.0,6.2133837,-43.999943,0.0,95.270996,78.193146,0.0,-39.610157,58.371693,0.0,-27.700000000000003,-40.2,90
59.38555,-93.44142,0.0,1.3354543,9.925805,0.0,16.962729,-26.110277,0.0,29.432386,84.552216,0.0,12.700000000000005,-78.8,90
38.16184,-54.993847,0.0,92.97507,84.54118,0.0,37.332047,-49.948483,0.0,24.186954,23.251747,0.0,42.20000000000002,28.5,90
-45.44108,-49.9193,0.0,-81.10524,-96.86994,0.0,-13.394962,15.412965,0.0,89.09982,75.41349,0.0,-19.89999999999999,-54.5,90
-25.191605,0.83513623,0.0,99.74976,80.15704,0.0,-9.580222,-95.42795,0.0,57.788788,-14.686061,0.0,75.70000000000002,-67.8,90
-32.26598,-29.441525,0.0,28.547806,-45.4154,0.0,-56.25608,-78.04925,0.0,-17.193289,29.945745,0.0,-6.399999999999992,-47.0,90
29.825264,-14.509789,0.0,-48.915024,-43.070004,0.0,-58.07813,90.53261,0.0,-7.8418293,-79.64372,0.0,-25.0,-8.699999999999989,90
74.974,23.787592,0.0,-37.399208,14.842486,0.0,-80.99786,9.658466,0.0,-53.28854,-82.41638,0.0,-26.700000000000003,32.599999999999994,90
-37.217278,-44.842705,0.0,-52.366344,-56.190914,0.0,98.74522,79.60326,0.0,24.705847,-93.560936,0.0,-32.7,-79.7,90
21.19343,-36.74354,0.0,-87.1408,34.23713,0.0,18.369774,17.418188,0.0,-95.68844,21.083334,0.0,-65.5,29.700000000000017,90
-46.3833,68.30345,0.0,34.50525,84.19898,0.0,-96.098114,-22.015083,0.0,-62.781292,84.29467,0.0,-55.4,90.5,90
